ingredient_C,ingredient_Si,ingredient_Mn,ingredient_P,ingredient_S,feLiquid_temp,feLiquid_enclose,feScrapped_enclose,feLqCons_enclose,feRawCons_enclose,steelLiquid,oxygenSupply_time,oxygen_consume,lime_append,limestone_append,dolomite_append,mineral_append,qingshao_append,steelLiq_pullTemp1,nitrogen_time,terminal_C,terminal_S,terminal_P,terminal_Mn
0.760736196319018,0.19417475728155342,0.5357142857142857,0.6666666666666663,0.6444444444444444,0.45833333333333304,0.44845360824742286,0.39999999999999997,0.5140425818169589,0.4303068516183268,0.4651741293532341,0.5087999999999997,0.41283607979184733,0.3076923076923077,0.23631123919308358,0.27586206896551724,0.425531914893617,0.45,0.6976744186046506,0.6584269662921348,0.2105263157894737,0.6000000000000001,0.372093023255814,0.46153846153846145
0.852760736196319,0.2621359223300971,0.375,0.3717948717948716,0.3555555555555555,0.7624999999999993,0.5850515463917527,0.506896551724138,0.547845682957183,0.5630937368642286,0.572139303482587,0.14879999999999982,0.5727088753975138,0.23076923076923078,0.5677233429394812,0.27586206896551724,0.23404255319148934,0.35000000000000003,0.6899224806201545,0.6741573033707865,0.5789473684210527,0.30000000000000004,0.3488372093023256,0.46153846153846145
0.723926380368098,0.34951456310679613,0.5714285714285714,0.46153846153846145,0.3555555555555555,0.625,0.7087628865979383,0.21724137931034482,0.6886078503918469,0.4440521227406471,0.5671641791044775,0.5407999999999997,0.3561723041341427,0.5128205128205128,0.4236311239193084,0.48275862068965514,0.4042553191489362,0.35000000000000003,0.9069767441860463,0.5617977528089888,0.15789473684210528,0.5000000000000001,0.558139534883721,0.5384615384615384
0.6503067484662575,0.46601941747572817,0.375,0.44871794871794846,0.3555555555555555,0.7583333333333329,0.3711340206185567,0.46206896551724136,0.5270256634489257,0.5309373686422871,0.3756218905472637,0.45759999999999956,0.35125758889852565,0.43589743589743585,0.5965417867435159,0.27586206896551724,0.25531914893617025,0.45,0.4108527131782935,0.5460674157303371,0.26315789473684215,0.4333333333333334,0.2790697674418605,0.3461538461538461
0.6196319018404908,0.18446601941747573,0.375,0.487179487179487,0.37777777777777766,0.49166666666666625,0.5103092783505154,0.5103448275862068,0.45306246005852513,0.4456494325346787,0.5845771144278609,0.5839999999999999,0.4148597860653367,0.2564102564102564,0.33717579250720464,0.27586206896551724,0.29787234042553196,0.45,0.5658914728682163,0.5056179775280899,0.4210526315789474,0.5333333333333334,0.3023255813953489,0.3846153846153846
0.5337423312883431,0.24271844660194175,0.3928571428571429,0.4230769230769229,0.33333333333333326,0.5416666666666661,0.6881443298969074,0.41379310344827586,0.5129326292422052,0.4020596889449344,0.7089552238805972,0.6687999999999998,0.5458224920497254,0.43589743589743585,0.3804034582132565,0.27586206896551724,0.34042553191489366,0.30000000000000004,0.6201550387596892,0.5617977528089888,0.31578947368421056,0.4666666666666667,0.4883720930232559,0.5384615384615384
0.5950920245398774,0.5048543689320388,0.4285714285714286,0.5128205128205128,0.2888888888888888,0.6374999999999993,0.7396907216494846,0.42758620689655175,0.6036460260334331,0.5345523329129884,0.6741293532338308,0.7055999999999998,0.5741543798785775,0.38461538461538464,0.5389048991354467,0.27586206896551724,0.25531914893617025,0.45,0.6666666666666661,0.49438202247191015,0.368421052631579,0.33333333333333337,0.3023255813953489,0.5
0.7914110429447847,0.33980582524271846,0.5357142857142857,0.3205128205128205,0.3555555555555555,0.7458333333333327,0.463917525773196,0.12068965517241378,0.7640173556220784,0.4629676334594368,0.2723880597014925,0.2959999999999998,0.16247470367158123,0.3333333333333333,0.3948126801152738,0.4482758620689654,0.553191489361702,0.35000000000000003,0.775193798449612,0.3775280898876404,0.4736842105263158,0.4666666666666667,0.3953488372093024,0.6538461538461539
0.44171779141104306,0.1262135922330097,0.375,0.6025641025641024,0.39999999999999986,0.3916666666666666,0.615979381443299,0.46551724137931033,0.5517473344320747,0.5206389239176126,0.599502487562189,0.5247999999999997,0.353281295172015,0.28205128205128205,0.10662824207492796,0.27586206896551724,0.3829787234042553,0.45,0.45736434108527035,0.7078651685393258,0.4210526315789474,0.5666666666666667,0.4186046511627907,0.5
0.3496932515337421,0.2815533980582524,0.4821428571428571,0.44871794871794846,0.5555555555555555,0.45833333333333304,0.5206185567010309,0.5034482758620691,0.5286737748478023,0.5453551912568315,0.5248756218905473,0.46399999999999975,0.3070251517779705,0.07692307692307693,0.43804034582132567,0.10344827586206895,0.19148936170212766,0.45,0.550387596899224,0.49887640449438203,0.5263157894736843,0.5666666666666667,0.3488372093023256,0.5384615384615384
0.8036809815950918,0.5339805825242718,0.625,0.5769230769230769,0.44444444444444436,0.6208333333333327,0.6185567010309283,0.46551724137931033,0.6659042749991593,0.6824716267339221,0.5,0.5999999999999999,0.4683434518647007,0.28205128205128205,0.4956772334293949,0.27586206896551724,0.5106382978723404,0.2,0.7364341085271313,0.5617977528089888,0.6315789473684211,0.5000000000000001,0.5813953488372093,0.6153846153846153
0.8036809815950918,0.3300970873786408,0.5178571428571429,0.4999999999999998,0.6222222222222221,0.6499999999999995,0.5567010309278353,0.1103448275862069,0.7348222394134072,0.4058848255569574,0.383084577114428,0.3727999999999998,0.20959814975426427,0.4615384615384615,0.13544668587896252,0.27586206896551724,0.6382978723404255,0.35000000000000003,0.6744186046511622,0.5348314606741572,0.4736842105263158,0.5000000000000001,0.5348837209302326,0.7692307692307692
0.7546012269938651,0.4077669902912622,0.5535714285714286,0.44871794871794846,0.4666666666666665,0.7458333333333327,0.34536082474226815,0.7827586206896551,0.21314452927920335,0.40453972257251003,0.6467661691542288,0.5567999999999997,0.41370338248048566,0.6666666666666667,0.36599423631123923,0.27586206896551724,0.042553191489361694,0.45,0.6666666666666661,0.0,0.5789473684210527,0.30000000000000004,0.3953488372093024,0.30769230769230765
0.4969325153374231,0.2815533980582524,0.5178571428571429,0.5128205128205128,0.5555555555555555,0.46249999999999947,0.4948453608247423,0.4793103448275861,0.5082573744576369,0.49630096679277,0.517412935323383,0.5887999999999998,0.44492627927146566,0.17948717948717946,0.452449567723343,0.27586206896551724,0.3191489361702128,0.45,0.0,0.8247191011235955,0.15789473684210528,0.33333333333333337,0.13953488372093026,0.3846153846153846
0.8159509202453985,0.24271844660194175,0.8035714285714286,0.6025641025641024,0.33333333333333326,0.875,0.731958762886598,0.24137931034482757,0.7398674783895598,0.5353509878100047,0.5447761194029854,0.5087999999999997,0.3226366001734604,0.20512820512820512,0.46685878962536026,0.689655172413793,0.5106382978723404,0.7,0.45736434108527035,0.748314606741573,0.736842105263158,0.4,0.372093023255814,0.6538461538461539
0.4233128834355826,0.2815533980582524,0.4642857142857142,0.6538461538461535,0.33333333333333326,0.6208333333333327,0.5309278350515463,0.603448275862069,0.440247553059097,0.5163934426229506,0.6181592039800994,0.4975999999999996,0.31511997687192816,0.41025641025641024,0.27953890489913547,0.6206896551724137,0.29787234042553196,0.5499999999999999,0.5116279069767433,0.6741573033707865,0.4210526315789474,0.5333333333333334,0.23255813953488375,0.423076923076923
0.7546012269938651,0.33980582524271846,0.8392857142857143,0.5897435897435896,0.2444444444444444,0.75,0.634020618556701,0.20344827586206898,0.7481416703104506,0.5170239596469113,0.4452736318407964,0.5167999999999997,0.35183579069095106,0.3076923076923077,0.7118155619596541,0.7586206896551724,0.3191489361702128,0.2,0.48062015503875877,0.6449438202247191,0.4736842105263158,0.4333333333333334,0.3023255813953489,0.5384615384615384
0.6380368098159508,0.31067961165048547,0.7857142857142857,0.34615384615384603,0.4222222222222221,0.7874999999999996,0.5489690721649487,0.09862068965517243,0.8410413373246781,0.5326187473728456,0.2922885572139302,0.4079999999999999,0.13790112749349515,0.2564102564102564,0.4956772334293949,0.4482758620689654,0.5106382978723404,0.35000000000000003,0.4108527131782935,0.49438202247191015,0.4736842105263158,0.4333333333333334,0.7209302325581396,0.9230769230769229
0.4969325153374231,0.4271844660194175,0.3392857142857143,0.46153846153846145,0.4666666666666665,0.4541666666666666,0.5335051546391751,0.7758620689655171,0.371094144159295,0.5833123160992022,0.6890547263681595,0.4608000000000001,0.4084995663486557,0.4615384615384615,0.4092219020172911,0.27586206896551724,0.19148936170212766,0.5499999999999999,0.5193798449612395,0.5887640449438203,0.368421052631579,0.5666666666666667,0.3953488372093024,0.46153846153846145
0.31288343558282206,0.3592233009708738,0.5178571428571429,0.3717948717948716,0.3555555555555555,0.708333333333333,0.3711340206185567,0.7827586206896551,0.2745282701557299,0.49121479613282926,0.6119402985074625,0.6127999999999998,0.5458224920497254,0.48717948717948717,0.13544668587896252,0.10344827586206895,0.23404255319148934,0.7,0.8837209302325579,0.7348314606741573,0.2105263157894737,0.5000000000000001,0.372093023255814,0.5769230769230769
0.42944785276073594,0.15533980582524273,0.3928571428571429,0.46153846153846145,0.48888888888888876,0.375,0.75,0.3896551724137931,0.6118865830278164,0.5070617906683479,0.6766169154228856,0.5375999999999996,0.48511130384504186,0.17948717948717946,0.23631123919308358,0.27586206896551724,0.425531914893617,0.45,0.2403100775193785,0.6,0.4210526315789474,0.6333333333333334,0.23255813953488375,0.3461538461538461
0.5828220858895703,0.3009708737864078,0.4285714285714286,0.3205128205128205,0.39999999999999986,0.583333333333333,0.5541237113402064,0.4689655172413793,0.35111499781373023,0.24976881042454835,0.7313432835820897,0.5599999999999998,0.499277247759468,0.1282051282051282,0.36599423631123923,0.31034482758620685,0.29787234042553196,0.45,0.604651162790697,0.7797752808988764,0.31578947368421056,0.5333333333333334,0.372093023255814,0.5384615384615384
0.46012269938650263,0.25242718446601947,0.4107142857142857,0.4999999999999998,0.4222222222222221,0.5666666666666664,0.6932989690721651,0.4793103448275861,0.5415895866267535,0.5057587221521649,0.6865671641791042,0.6799999999999999,0.25209598149754253,0.3076923076923077,0.207492795389049,0.27586206896551724,0.19148936170212766,0.45,0.5736434108527124,0.2853932584269663,0.2105263157894737,0.8000000000000002,0.5813953488372093,0.46153846153846145
0.46012269938650263,0.19417475728155342,0.3928571428571429,0.5256410256410255,0.5111111111111111,0.6124999999999998,0.5515463917525776,0.5206896551724138,0.5657730987857792,0.6101303068516186,0.5223880597014925,0.3568,0.24082104654524428,0.2564102564102564,0.3948126801152738,0.27586206896551724,0.3191489361702128,0.35000000000000003,0.4496124031007742,0.47191011235955055,0.31578947368421056,0.7666666666666667,0.6744186046511629,0.5769230769230769
0.7300613496932513,0.3300970873786408,0.5535714285714286,0.20512820512820507,0.19999999999999774,0.520833333333333,0.40979381443298957,0.586551724137931,0.48400659244559563,0.5933165195460273,0.45273631840796025,0.4159999999999997,0.23446082682856306,0.3333333333333333,0.2651296829971182,0.48275862068965514,0.29787234042553196,0.5499999999999999,0.33333333333333215,0.7865168539325842,0.4736842105263158,0.4666666666666667,0.2790697674418605,0.5384615384615384
0.742331288343558,0.2621359223300971,0.5,0.46153846153846145,0.6,0.6083333333333334,0.7242268041237114,0.48620689655172417,0.43069523393091425,0.34926439680538035,0.8283582089552244,0.6015999999999997,0.41948540040474125,0.17948717948717946,0.1786743515850144,0.27586206896551724,0.6170212765957447,0.2,0.5736434108527124,0.5348314606741572,1.0,0.4666666666666667,0.558139534883721,0.5769230769230769
0.6073619631901837,0.5533980582524272,0.4464285714285715,0.21794871794871784,0.1333333333333333,0.7916666666666661,0.6546391752577319,0.5379310344827586,0.6072785980962636,0.6658680117696507,0.5870646766169152,0.7487999999999995,0.5623012431338537,0.8974358974358974,0.8270893371757925,0.27586206896551724,0.5106382978723404,0.45,0.6511627906976738,0.49887640449438203,0.26315789473684215,0.30000000000000004,0.20930232558139536,0.3846153846153846
0.6993865030674846,0.4077669902912622,0.3928571428571429,0.39743589743589736,0.3555555555555555,0.6749999999999998,0.35824742268041243,0.4206896551724138,0.5263865998452792,0.4874316939890706,0.36318407960198984,0.38559999999999994,0.24920497253541485,0.3076923076923077,0.43804034582132567,0.27586206896551724,0.29787234042553196,0.45,0.5581395348837201,0.5842696629213483,0.31578947368421056,0.5000000000000001,0.3023255813953489,0.3846153846153846
0.8404907975460119,0.5728155339805825,0.5535714285714286,0.39743589743589736,0.44444444444444436,0.7749999999999995,0.49742268041237114,0.08275862068965517,0.8375769398943862,0.5136612021857925,0.24751243781094523,0.41279999999999983,0.234749927724776,0.41025641025641024,0.6109510086455331,0.4482758620689654,0.4042553191489362,0.35000000000000003,0.5658914728682163,0.5123595505617977,0.6315789473684211,0.3666666666666667,0.4186046511627907,0.7307692307692307
0.5398773006134969,0.10679611650485436,0.3571428571428572,0.487179487179487,0.5333333333333333,0.7041666666666666,0.6752577319587627,0.38275862068965516,0.5995425649994957,0.49436738125262725,0.6144278606965177,0.4608000000000001,0.3252385082393756,0.3076923076923077,0.27953890489913547,0.27586206896551724,0.4468085106382979,0.45,0.45736434108527035,0.4561797752808988,0.4210526315789474,0.6333333333333334,0.4651162790697675,0.5
0.5153374233128836,0.3009708737864078,0.4285714285714286,0.39743589743589736,0.1777777777777777,0.45833333333333304,0.6881443298969074,0.49655172413793097,0.538764252800108,0.5196300966792773,0.6840796019900499,0.5679999999999998,0.4697889563457647,0.358974358974359,0.3948126801152738,0.27586206896551724,0.29787234042553196,0.45,0.48062015503875877,0.6561797752808989,0.368421052631579,0.5000000000000001,0.4418604651162791,0.5384615384615384
0.4233128834355826,0.33980582524271846,0.4107142857142857,0.12820512820512797,0.5777777777777777,0.6208333333333327,0.6443298969072169,0.4724137931034483,0.45208704718980197,0.380580075662043,0.7238805970149254,0.5727999999999998,0.41052327262214505,0.20512820512820512,0.4236311239193084,0.27586206896551724,0.1276595744680851,0.35000000000000003,0.5813953488372086,0.49887640449438203,0.31578947368421056,0.8000000000000002,0.4418604651162791,0.46153846153846145
0.7668711656441713,0.3883495145631068,0.4107142857142857,0.1794871794871793,0.2888888888888888,0.5458333333333334,0.561855670103093,0.5206896551724138,0.4826611953852882,0.4880622110130304,0.6094527363184081,0.7295999999999998,0.4177507950274646,0.3333333333333333,0.5677233429394812,0.27586206896551724,0.23404255319148934,0.45,0.379844961240309,0.5168539325842696,0.368421052631579,0.4333333333333334,0.13953488372093026,0.30769230769230765
0.7730061349693251,0.6116504854368933,0.9107142857142858,0.4358974358974357,0.33333333333333326,0.33333333333333304,0.34536082474226815,0.15517241379310343,0.822508492818943,0.591887347625053,0.11840796019900512,0.5375999999999996,0.3934663197455912,0.20512820512820512,0.46685878962536026,0.4482758620689654,0.553191489361702,0.45,0.15503875968992276,0.7640449438202247,0.4736842105263158,0.5000000000000001,0.23255813953488375,0.30769230769230765
0.742331288343558,0.6310679611650486,0.8035714285714286,0.46153846153846145,0.1333333333333333,0.625,0.5335051546391751,0.12413793103448273,0.8734317715515796,0.6052963430012612,0.25373134328358216,0.4608000000000001,0.2885226944203527,0.5384615384615385,0.5100864553314121,0.5172413793103448,0.7234042553191489,0.5,0.43410852713178194,0.7707865168539326,0.31578947368421056,0.33333333333333337,0.2558139534883721,0.5384615384615384
0.7852760736196318,0.8349514563106797,0.4464285714285715,0.38461538461538436,0.2444444444444444,0.75,0.5670103092783507,0.5275862068965518,0.4403484578386201,0.4327868852459016,0.6554726368159205,0.5807999999999998,0.44145706851691235,0.9743589743589745,0.4236311239193084,0.6206896551724137,0.6808510638297872,0.5499999999999999,0.6356589147286815,0.7573033707865169,0.26315789473684215,0.43333333333333,0.372093023255814,0.30769230769230765
0.760736196319018,0.21359223300970875,0.625,0.487179487179487,0.33333333333333326,0.625,0.6443298969072169,0.2068965517241379,0.724059062930948,0.48738965952080715,0.47512437810945274,0.47199999999999975,0.2850534836657994,0.20512820512820512,0.3515850144092219,0.5172413793103448,0.6808510638297872,0.7,0.5038759689922472,0.8247191011235955,0.31578947368421056,0.4666666666666667,0.4651162790697675,0.6923076923076922
0.7668711656441713,0.1747572815533981,0.4642857142857142,0.3717948717948716,0.4666666666666665,0.583333333333333,0.6829896907216497,0.22758620689655168,0.720493760721133,0.5002101723413208,0.5149253731343286,0.47999999999999976,0.2914137033824804,0.38461538461538464,0.33717579250720464,0.7241379310344827,0.34042553191489366,0.45,0.5116279069767433,0.6179775280898876,0.5263157894736843,0.8333333333333334,0.5813953488372093,0.6153846153846153
0.7361963190184047,0.44660194174757284,0.4285714285714286,0.34615384615384603,0.33333333333333326,0.6666666666666661,0.6829896907216497,0.5241379310344827,0.5152534391712358,0.5139974779319045,0.7014925373134329,0.5839999999999999,0.5047701647875109,0.3076923076923077,0.4956772334293949,0.27586206896551724,0.2765957446808511,0.45,0.5658914728682163,0.6741573033707865,0.10526315789473685,0.5333333333333334,0.4651162790697675,0.423076923076923
0.5276073619631902,0.33980582524271846,0.5535714285714286,0.5512820512820511,0.48888888888888876,0.45833333333333304,0.402061855670103,0.4241379310344828,0.5371497763277389,0.49773013871374516,0.3980099502487562,0.47679999999999967,0.5226944203527031,0.17948717948717946,0.30835734870317005,0.27586206896551724,0.29787234042553196,0.5,0.5348837209302317,0.6561797752808989,0.26315789473684215,0.4333333333333334,0.2790697674418605,0.423076923076923
0.7484662576687118,0.29126213592233013,0.5357142857142857,0.34615384615384603,0.6222222222222221,0.45833333333333304,0.8092783505154642,0.21724137931034482,0.7176684268944875,0.47322404371584703,0.6375621890547265,0.6079999999999999,0.4362532523850824,0.5128205128205128,0.452449567723343,0.20689655172413793,0.3829787234042553,0.7,0.775193798449612,0.7146067415730337,0.368421052631579,0.33333333333333337,0.5348837209302326,0.7307692307692307
0.6441717791411046,0.3203883495145631,0.6964285714285714,0.15384615384615374,0.311111111111111,0.5,0.5283505154639179,0.5758620689655172,0.4859237832565335,0.556073980664145,0.572139303482587,0.5327999999999997,0.4391442613472101,0.358974358974359,0.3804034582132565,0.3793103448275862,0.19148936170212766,0.45,0.5116279069767433,0.7685393258426966,0.31578947368421056,0.5000000000000001,0.372093023255814,0.5384615384615384
0.7484662576687118,0.49514563106796117,0.6071428571428571,0.46153846153846145,0.44444444444444436,0.8291666666666666,0.4432989690721647,0.44827586206896547,0.5221485991053112,0.49398907103825174,0.45273631840796025,0.5567999999999997,0.40127204394333615,0.5128205128205128,0.8703170028818443,0.27586206896551724,0.14893617021276595,0.30000000000000004,0.8527131782945734,0.5348314606741572,0.31578947368421056,0.4666666666666667,0.3953488372093024,0.46153846153846145
0.8220858895705523,0.47572815533980584,0.5357142857142857,0.5769230769230755,0.311111111111111,0.625,0.5051546391752577,0.603448275862069,0.29322928929400316,0.3060529634300133,0.738805970149254,0.3647999999999998,0.3026886383347789,0.43589743589743585,0.3804034582132565,0.793103448275862,0.29787234042553196,0.7,0.5581395348837201,0.6292134831460674,0.2105263157894737,0.3666666666666667,0.372093023255814,0.5384615384615384
0.5889570552147236,0.6019417475728156,0.5714285714285714,0.3589743589743588,0.311111111111111,0.6166666666666663,0.6262886597938149,0.47586206896551725,0.5255793616090947,0.49184531315678903,0.6343283582089554,0.7295999999999998,0.4293148308759758,0.2564102564102564,0.13544668587896252,0.27586206896551724,0.3829787234042553,0.45,0.379844961240309,0.49438202247191015,0.26315789473684215,0.5666666666666667,0.3023255813953489,0.423076923076923
0.6257668711656441,0.24271844660194175,0.4464285714285715,0.38461538461538436,0.4666666666666665,0.6666666666666661,0.6211340206185567,0.5103448275862068,0.49655242003296207,0.4856662463219843,0.6567164179104479,0.4815999999999996,0.29661751951431037,0.2564102564102564,0.4236311239193084,0.27586206896551724,0.25531914893617025,0.45,0.5193798449612395,0.7573033707865169,0.368421052631579,0.6000000000000001,0.3953488372093024,0.5
0.6748466257668713,0.23300970873786409,0.375,0.5512820512820511,0.6222222222222221,0.6166666666666663,0.5644329896907219,0.4551724137931034,0.5470048097944908,0.5130306851618327,0.5522388059701493,0.42080000000000006,0.3252385082393756,0.051282051282051266,0.4236311239193084,0.27586206896551724,0.19148936170212766,0.45,0.27131782945736305,0.6898876404494382,0.2105263157894737,0.5666666666666667,0.16279069767441862,0.3846153846153846
0.7116564417177913,0.4368932038834951,0.5178571428571429,0.07692307692307687,0.311111111111111,0.38333333333333286,0.3273195876288657,0.603448275862069,0.39151054454946044,0.4960067255149232,0.45149253731343286,0.35199999999999965,0.2792714657415438,0.7435897435897436,0.07780979827089338,0.27586206896551724,0.14893617021276595,0.5499999999999999,0.7906976744186043,0.49438202247191015,0.31578947368421056,0.5333333333333334,0.4418604651162791,0.3846153846153846
0.5521472392638036,0.4563106796116505,0.4285714285714286,0.34615384615384603,0.22222222222222215,0.7791666666666659,0.597938144329897,0.44137931034482764,0.8047828865493929,0.8575451870533843,0.36567164179104505,0.5519999999999998,0.41312518068806003,0.3076923076923077,0.3948126801152738,0.27586206896551724,0.29787234042553196,0.35000000000000003,0.45736434108527035,0.5910112359550561,0.368421052631579,0.30000000000000004,0.186046511627907,0.30769230769230765
0.7300613496932513,0.47572815533980584,0.3928571428571429,0.44871794871794846,0.37777777777777766,0.6416666666666666,0.5670103092783507,0.46551724137931033,0.6924085970872156,0.7302648171500641,0.427860696517413,0.6239999999999999,0.40445215380167676,0.43589743589743585,0.6397694524495677,0.27586206896551724,0.3617021276595745,0.45,0.43410852713178194,0.8314606741573034,0.368421052631579,0.33333333333333337,0.20930232558139536,0.423076923076923
0.7791411042944785,0.27184466019417475,0.625,0.4230769230769229,0.33333333333333326,0.5541666666666663,0.2835051546391756,0.09655172413793103,0.7228818405031787,0.3955863808322828,0.13308457711442756,0.24,0.13992483376698472,0.2564102564102564,0.4236311239193084,0.27586206896551724,0.553191489361702,0.5499999999999999,0.6744186046511622,0.5775280898876404,0.31578947368421056,0.4666666666666667,0.4186046511627907,0.6153846153846153
0.742331288343558,0.5145631067961166,0.5535714285714286,0.23076923076923062,0.2888888888888888,0.875,0.5876288659793816,0.2655172413793103,0.833910732905049,0.7057166876839007,0.3333333333333335,0.6255999999999997,0.3778548713501011,0.6666666666666667,0.8126801152737753,0.4482758620689654,0.7446808510638298,0.7,0.6201550387596892,0.47865168539325836,0.31578947368421056,0.30000000000000004,0.23255813953488375,0.46153846153846145
0.46012269938650263,0.5436893203883495,0.3928571428571429,0.20512820512820507,0.22222222222222215,0.7541666666666664,0.5231958762886602,0.5758620689655172,0.5016649288621307,0.5802858343841955,0.5522388059701493,0.6239999999999999,0.4177507950274646,0.3076923076923077,0.5965417867435159,0.27586206896551724,0.34042553191489366,0.45,0.7131782945736429,0.5011235955056179,0.6315789473684211,0.7000000000000001,0.5813953488372093,0.5384615384615384
0.8098159509202452,0.3203883495145631,0.7142857142857143,0.7564102564102562,0.39999999999999986,0.9166666666666661,0.8943298969072164,0.19655172413793098,0.7227473007971477,0.45195460277427557,0.7139303482587067,0.8159999999999996,0.49725354148597867,0.38461538461538464,0.452449567723343,0.6206896551724137,0.4468085106382979,0.2,0.6744186046511622,0.8651685393258427,0.368421052631579,0.5666666666666667,0.372093023255814,0.6153846153846153
0.8036809815950918,0.27184466019417475,0.5178571428571429,0.47435897435897423,0.44444444444444436,0.583333333333333,0.41752577319587614,0.6586206896551725,0.38290000336349284,0.516225304749895,0.5547263681592041,0.4975999999999996,0.4637178375252964,0.5128205128205128,0.207492795389049,0.10344827586206895,0.23404255319148934,0.45,0.6511627906976738,0.7595505617977527,0.31578947368421056,0.4,0.3488372093023256,0.5769230769230769
